Region,Country,State,City,Month,Day,Year,AvgTemperature,Date,co2,ghg
Europe,The Netherlands,,Amsterdam,12,7,2019,49.2,2019-12-07,151.6,154
Europe,The Netherlands,,Amsterdam,12,8,2019,49,2019-12-08,151.6,154
Europe,The Netherlands,,Amsterdam,12,9,2019,44.3,2019-12-09,151.6,154
Europe,The Netherlands,,Amsterdam,12,10,2019,41,2019-12-10,151.6,154
Europe,The Netherlands,,Amsterdam,12,11,2019,43.2,2019-12-11,151.6,154
Europe,The Netherlands,,Amsterdam,12,12,2019,39.7,2019-12-12,151.6,154
Europe,The Netherlands,,Amsterdam,12,13,2019,41.5,2019-12-13,151.6,154
Europe,The Netherlands,,Amsterdam,12,14,2019,43.3,2019-12-14,151.6,154
Europe,The Netherlands,,Amsterdam,12,15,2019,45,2019-12-15,151.6,154
Europe,The Netherlands,,Amsterdam,12,16,2019,44,2019-12-16,151.6,154
Europe,The Netherlands,,Amsterdam,12,17,2019,48.2,2019-12-17,151.6,154
Europe,The Netherlands,,Amsterdam,12,18,2019,44,2019-12-18,151.6,154
Europe,The Netherlands,,Amsterdam,12,19,2019,51,2019-12-19,151.6,154
Europe,The Netherlands,,Amsterdam,12,20,2019,50.8,2019-12-20,151.6,154
Europe,The Netherlands,,Amsterdam,12,21,2019,44.9,2019-12-21,151.6,154
Europe,The Netherlands,,Amsterdam,12,22,2019,46.3,2019-12-22,151.6,154
Europe,The Netherlands,,Amsterdam,12,23,2019,47.5,2019-12-23,151.6,154
Europe,The Netherlands,,Amsterdam,12,24,2019,46.6,2019-12-24,151.6,154
Europe,The Netherlands,,Amsterdam,12,25,2019,45.6,2019-12-25,151.6,154
Europe,The Netherlands,,Amsterdam,12,26,2019,42.3,2019-12-26,151.6,154
Europe,The Netherlands,,Amsterdam,12,27,2019,39.2,2019-12-27,151.6,154
Europe,The Netherlands,,Amsterdam,12,28,2019,33.3,2019-12-28,151.6,154
Europe,The Netherlands,,Amsterdam,12,29,2019,34.7,2019-12-29,151.6,154
Europe,The Netherlands,,Amsterdam,12,30,2019,40.3,2019-12-30,151.6,154
Europe,The Netherlands,,Amsterdam,12,31,2019,41.6,2019-12-31,151.6,154
Europe,The Netherlands,,Amsterdam,1,1,2020,35.5,2020-01-01,133.2,138
Europe,The Netherlands,,Amsterdam,1,2,2020,39.1,2020-01-02,133.2,138
Europe,The Netherlands,,Amsterdam,1,3,2020,45.9,2020-01-03,133.2,138
Europe,The Netherlands,,Amsterdam,1,4,2020,45,2020-01-04,133.2,138
Europe,The Netherlands,,Amsterdam,1,5,2020,44.5,2020-01-05,133.2,138
Europe,The Netherlands,,Amsterdam,1,6,2020,43,2020-01-06,133.2,138
Europe,The Netherlands,,Amsterdam,1,7,2020,44.4,2020-01-07,133.2,138
Europe,The Netherlands,,Amsterdam,1,8,2020,50.9,2020-01-08,133.2,138
Europe,The Netherlands,,Amsterdam,1,9,2020,52.4,2020-01-09,133.2,138
Europe,The Netherlands,,Amsterdam,1,10,2020,44.1,2020-01-10,133.2,138
Europe,The Netherlands,,Amsterdam,1,11,2020,41.4,2020-01-11,133.2,138
Europe,The Netherlands,,Amsterdam,1,12,2020,46.2,2020-01-12,133.2,138
Europe,The Netherlands,,Amsterdam,1,13,2020,45.1,2020-01-13,133.2,138
Europe,The Netherlands,,Amsterdam,1,14,2020,50.8,2020-01-14,133.2,138
Europe,The Netherlands,,Amsterdam,1,15,2020,49.1,2020-01-15,133.2,138
Europe,The Netherlands,,Amsterdam,1,16,2020,45,2020-01-16,133.2,138
Europe,The Netherlands,,Amsterdam,1,17,2020,47.3,2020-01-17,133.2,138
Europe,The Netherlands,,Amsterdam,1,18,2020,41.3,2020-01-18,133.2,138
Europe,The Netherlands,,Amsterdam,1,19,2020,40.6,2020-01-19,133.2,138
Europe,The Netherlands,,Amsterdam,1,20,2020,39.2,2020-01-20,133.2,138
Europe,The Netherlands,,Amsterdam,1,21,2020,36,2020-01-21,133.2,138
Europe,The Netherlands,,Amsterdam,1,22,2020,42.2,2020-01-22,133.2,138
Europe,The Netherlands,,Amsterdam,1,23,2020,42.4,2020-01-23,133.2,138
Europe,The Netherlands,,Amsterdam,1,24,2020,38.1,2020-01-24,133.2,138
Europe,The Netherlands,,Amsterdam,1,25,2020,37.2,2020-01-25,133.2,138
Europe,The Netherlands,,Amsterdam,1,26,2020,41.1,2020-01-26,133.2,138
Europe,The Netherlands,,Amsterdam,1,27,2020,46.7,2020-01-27,133.2,138
Europe,The Netherlands,,Amsterdam,1,28,2020,42.4,2020-01-28,133.2,138
Europe,The Netherlands,,Amsterdam,1,29,2020,43.4,2020-01-29,133.2,138
Europe,The Netherlands,,Amsterdam,1,30,2020,47.5,2020-01-30,133.2,138
Europe,The Netherlands,,Amsterdam,1,31,2020,50.7,2020-01-31,133.2,138
Europe,The Netherlands,,Amsterdam,2,1,2020,51,2020-02-01,133.2,138
Europe,The Netherlands,,Amsterdam,2,2,2020,47.8,2020-02-02,133.2,138
Europe,The Netherlands,,Amsterdam,2,3,2020,48.4,2020-02-03,133.2,138
Europe,The Netherlands,,Amsterdam,2,4,2020,42.1,2020-02-04,133.2,138
Europe,The Netherlands,,Amsterdam,2,5,2020,40.9,2020-02-05,133.2,138
Europe,The Netherlands,,Amsterdam,2,6,2020,41.3,2020-02-06,133.2,138
Europe,The Netherlands,,Amsterdam,2,7,2020,39.9,2020-02-07,133.2,138
Europe,The Netherlands,,Amsterdam,2,8,2020,43.7,2020-02-08,133.2,138
Europe,The Netherlands,,Amsterdam,2,9,2020,48.9,2020-02-09,133.2,138
Europe,The Netherlands,,Amsterdam,2,10,2020,46.7,2020-02-10,133.2,138
Europe,The Netherlands,,Amsterdam,2,11,2020,43.1,2020-02-11,133.2,138
Europe,The Netherlands,,Amsterdam,2,12,2020,41.7,2020-02-12,133.2,138
Europe,The Netherlands,,Amsterdam,2,13,2020,42.1,2020-02-13,133.2,138
Europe,The Netherlands,,Amsterdam,2,14,2020,45.2,2020-02-14,133.2,138
Europe,The Netherlands,,Amsterdam,2,15,2020,50.5,2020-02-15,133.2,138
Europe,The Netherlands,,Amsterdam,2,16,2020,52.8,2020-02-16,133.2,138
Europe,The Netherlands,,Amsterdam,2,17,2020,46.5,2020-02-17,133.2,138
Europe,The Netherlands,,Amsterdam,2,18,2020,46,2020-02-18,133.2,138
Europe,The Netherlands,,Amsterdam,2,19,2020,43.6,2020-02-19,133.2,138
Europe,The Netherlands,,Amsterdam,2,20,2020,46.4,2020-02-20,133.2,138
Europe,The Netherlands,,Amsterdam,2,21,2020,45.7,2020-02-21,133.2,138
Europe,The Netherlands,,Amsterdam,2,22,2020,49,2020-02-22,133.2,138
Europe,The Netherlands,,Amsterdam,2,23,2020,47.7,2020-02-23,133.2,138
Europe,The Netherlands,,Amsterdam,2,24,2020,45.4,2020-02-24,133.2,138
Europe,The Netherlands,,Amsterdam,2,25,2020,44.1,2020-02-25,133.2,138
Europe,The Netherlands,,Amsterdam,2,26,2020,39.7,2020-02-26,133.2,138
Europe,The Netherlands,,Amsterdam,2,27,2020,37.8,2020-02-27,133.2,138
Europe,The Netherlands,,Amsterdam,2,28,2020,40.3,2020-02-28,133.2,138
Europe,The Netherlands,,Amsterdam,2,29,2020,47.5,2020-02-29,133.2,138
Europe,The Netherlands,,Amsterdam,3,1,2020,43.2,2020-03-01,133.2,138
Europe,The Netherlands,,Amsterdam,3,2,2020,41.1,2020-03-02,133.2,138
Europe,The Netherlands,,Amsterdam,3,3,2020,40,2020-03-03,133.2,138
Europe,The Netherlands,,Amsterdam,3,4,2020,43.6,2020-03-04,133.2,138
Europe,The Netherlands,,Amsterdam,3,5,2020,42.6,2020-03-05,133.2,138
Europe,The Netherlands,,Amsterdam,3,6,2020,44,2020-03-06,133.2,138
Europe,The Netherlands,,Amsterdam,3,7,2020,44,2020-03-07,133.2,138
Europe,The Netherlands,,Amsterdam,3,8,2020,47.9,2020-03-08,133.2,138
Europe,The Netherlands,,Amsterdam,3,9,2020,46.6,2020-03-09,133.2,138
Europe,The Netherlands,,Amsterdam,3,10,2020,50.5,2020-03-10,133.2,138
Europe,The Netherlands,,Amsterdam,3,11,2020,51.5,2020-03-11,133.2,138
Europe,The Netherlands,,Amsterdam,3,12,2020,47.7,2020-03-12,133.2,138
Europe,The Netherlands,,Amsterdam,3,13,2020,44.7,2020-03-13,133.2,138
Europe,The Netherlands,,Amsterdam,3,14,2020,44,2020-03-14,133.2,138
Europe,The Netherlands,,Amsterdam,3,15,2020,48.9,2020-03-15,133.2,138
Europe,The Netherlands,,Amsterdam,3,16,2020,45.3,2020-03-16,133.2,138
Europe,The Netherlands,,Amsterdam,3,17,2020,46.6,2020-03-17,133.2,138
Europe,The Netherlands,,Amsterdam,3,18,2020,49.7,2020-03-18,133.2,138
Europe,The Netherlands,,Amsterdam,3,19,2020,47.2,2020-03-19,133.2,138
Europe,The Netherlands,,Amsterdam,3,20,2020,44.8,2020-03-20,133.2,138
Europe,The Netherlands,,Amsterdam,3,21,2020,41.8,2020-03-21,133.2,138
Europe,The Netherlands,,Amsterdam,3,22,2020,40.9,2020-03-22,133.2,138
Europe,The Netherlands,,Amsterdam,3,23,2020,41,2020-03-23,133.2,138
Europe,The Netherlands,,Amsterdam,3,24,2020,42.7,2020-03-24,133.2,138
Europe,The Netherlands,,Amsterdam,3,25,2020,43.4,2020-03-25,133.2,138
Europe,The Netherlands,,Amsterdam,3,26,2020,44,2020-03-26,133.2,138
Europe,The Netherlands,,Amsterdam,3,27,2020,46.4,2020-03-27,133.2,138
Europe,The Netherlands,,Amsterdam,3,28,2020,45.5,2020-03-28,133.2,138
Europe,The Netherlands,,Amsterdam,3,29,2020,40.7,2020-03-29,133.2,138
Europe,The Netherlands,,Amsterdam,3,30,2020,39.5,2020-03-30,133.2,138
Europe,The Netherlands,,Amsterdam,3,31,2020,40.6,2020-03-31,133.2,138
Europe,The Netherlands,,Amsterdam,4,1,2020,39.3,2020-04-01,133.2,138
Europe,The Netherlands,,Amsterdam,4,2,2020,46.4,2020-04-02,133.2,138
Europe,The Netherlands,,Amsterdam,4,3,2020,44,2020-04-03,133.2,138
Europe,The Netherlands,,Amsterdam,4,4,2020,47.6,2020-04-04,133.2,138
Europe,The Netherlands,,Amsterdam,4,5,2020,55.5,2020-04-05,133.2,138
Europe,The Netherlands,,Amsterdam,4,6,2020,56.5,2020-04-06,133.2,138
Europe,The Netherlands,,Amsterdam,4,7,2020,53.6,2020-04-07,133.2,138
Europe,The Netherlands,,Amsterdam,4,8,2020,58.1,2020-04-08,133.2,138
Europe,The Netherlands,,Amsterdam,4,9,2020,55.7,2020-04-09,133.2,138
Europe,The Netherlands,,Amsterdam,4,10,2020,51.4,2020-04-10,133.2,138
Europe,The Netherlands,,Amsterdam,4,11,2020,55.7,2020-04-11,133.2,138
Europe,The Netherlands,,Amsterdam,4,12,2020,57.1,2020-04-12,133.2,138
Europe,The Netherlands,,Amsterdam,4,13,2020,46.1,2020-04-13,133.2,138
Europe,The Netherlands,,Amsterdam,4,14,2020,43.5,2020-04-14,133.2,138
Europe,The Netherlands,,Amsterdam,4,15,2020,47,2020-04-15,133.2,138
Europe,The Netherlands,,Amsterdam,4,16,2020,54.4,2020-04-16,133.2,138
Europe,The Netherlands,,Amsterdam,4,17,2020,50.3,2020-04-17,133.2,138
Europe,The Netherlands,,Amsterdam,4,18,2020,52.3,2020-04-18,133.2,138
Europe,The Netherlands,,Amsterdam,4,19,2020,54,2020-04-19,133.2,138
Europe,The Netherlands,,Amsterdam,4,20,2020,54.5,2020-04-20,133.2,138
Europe,The Netherlands,,Amsterdam,4,21,2020,57.2,2020-04-21,133.2,138
Europe,The Netherlands,,Amsterdam,4,22,2020,59.3,2020-04-22,133.2,138
Europe,The Netherlands,,Amsterdam,4,23,2020,60.2,2020-04-23,133.2,138
Europe,The Netherlands,,Amsterdam,4,24,2020,53.6,2020-04-24,133.2,138
Europe,The Netherlands,,Amsterdam,4,25,2020,48.8,2020-04-25,133.2,138
Europe,The Netherlands,,Amsterdam,4,26,2020,48.8,2020-04-26,133.2,138
Europe,The Netherlands,,Amsterdam,4,27,2020,54,2020-04-27,133.2,138
Europe,The Netherlands,,Amsterdam,4,28,2020,48.5,2020-04-28,133.2,138
Europe,The Netherlands,,Amsterdam,4,29,2020,51.6,2020-04-29,133.2,138
Europe,The Netherlands,,Amsterdam,4,30,2020,52.2,2020-04-30,133.2,138
Europe,The Netherlands,,Amsterdam,5,1,2020,50.8,2020-05-01,133.2,138
Europe,The Netherlands,,Amsterdam,5,2,2020,51.1,2020-05-02,133.2,138
Europe,The Netherlands,,Amsterdam,5,3,2020,52.6,2020-05-03,133.2,138
Europe,The Netherlands,,Amsterdam,5,4,2020,51.9,2020-05-04,133.2,138
Europe,The Netherlands,,Amsterdam,5,5,2020,49,2020-05-05,133.2,138
Europe,The Netherlands,,Amsterdam,5,6,2020,52,2020-05-06,133.2,138
Europe,The Netherlands,,Amsterdam,5,7,2020,54.3,2020-05-07,133.2,138
Europe,The Netherlands,,Amsterdam,5,8,2020,59.7,2020-05-08,133.2,138
Europe,The Netherlands,,Amsterdam,5,9,2020,63.4,2020-05-09,133.2,138
Europe,The Netherlands,,Amsterdam,5,10,2020,55.6,2020-05-10,133.2,138
Europe,The Netherlands,,Amsterdam,5,11,2020,47.1,2020-05-11,133.2,138
Europe,The Netherlands,,Amsterdam,5,12,2020,46.1,2020-05-12,133.2,138
Europe,The Netherlands,,Amsterdam,5,13,2020,39.5,2020-05-13,133.2,138
Asia,China,,Shanghai,1,1,1995,40.1,1995-01-01,2735.48,3918.3
Asia,China,,Shanghai,1,2,1995,42.3,1995-01-02,2735.48,3918.3
Asia,China,,Shanghai,1,3,1995,36.5,1995-01-03,2735.48,3918.3
Asia,China,,Shanghai,1,4,1995,36.3,1995-01-04,2735.48,3918.3
Asia,China,,Shanghai,1,5,1995,38.5,1995-01-05,2735.48,3918.3
Asia,China,,Shanghai,1,6,1995,42.2,1995-01-06,2735.48,3918.3
Asia,China,,Shanghai,1,7,1995,46.3,1995-01-07,2735.48,3918.3
Asia,China,,Shanghai,1,8,1995,47.6,1995-01-08,2735.48,3918.3
Asia,China,,Shanghai,1,9,1995,43.5,1995-01-09,2735.48,3918.3
Asia,China,,Shanghai,1,10,1995,40.2,1995-01-10,2735.48,3918.3
Asia,China,,Shanghai,1,11,1995,37.3,1995-01-11,2735.48,3918.3
Asia,China,,Shanghai,1,12,1995,36,1995-01-12,2735.48,3918.3
Asia,China,,Shanghai,1,13,1995,34.5,1995-01-13,2735.48,3918.3
Asia,China,,Shanghai,1,14,1995,36.3,1995-01-14,2735.48,3918.3
Asia,China,,Shanghai,1,15,1995,37.4,1995-01-15,2735.48,3918.3
Asia,China,,Shanghai,1,16,1995,37.6,1995-01-16,2735.48,3918.3
Asia,China,,Shanghai,1,17,1995,43.6,1995-01-17,2735.48,3918.3
Asia,China,,Shanghai,1,18,1995,45,1995-01-18,2735.48,3918.3
Asia,China,,Shanghai,1,19,1995,38.3,1995-01-19,2735.48,3918.3
Asia,China,,Shanghai,1,20,1995,44.7,1995-01-20,2735.48,3918.3
Asia,China,,Shanghai,1,21,1995,48.4,1995-01-21,2735.48,3918.3
Asia,China,,Shanghai,1,22,1995,40.7,1995-01-22,2735.48,3918.3
Asia,China,,Shanghai,1,23,1995,36.9,1995-01-23,2735.48,3918.3
Asia,China,,Shanghai,1,24,1995,39.6,1995-01-24,2735.48,3918.3
Asia,China,,Shanghai,1,25,1995,46,1995-01-25,2735.48,3918.3
Asia,China,,Shanghai,1,26,1995,41.1,1995-01-26,2735.48,3918.3
Asia,China,,Shanghai,1,27,1995,39,1995-01-27,2735.48,3918.3
Asia,China,,Shanghai,1,28,1995,36.7,1995-01-28,2735.48,3918.3
Asia,China,,Shanghai,1,29,1995,41,1995-01-29,2735.48,3918.3
Asia,China,,Shanghai,1,30,1995,40.5,1995-01-30,2735.48,3918.3
Asia,China,,Shanghai,1,31,1995,37,1995-01-31,2735.48,3918.3
Asia,China,,Shanghai,2,1,1995,33.9,1995-02-01,2735.48,3918.3
Asia,China,,Shanghai,2,2,1995,34.3,1995-02-02,2735.48,3918.3
Asia,China,,Shanghai,2,3,1995,35,1995-02-03,2735.48,3918.3
Asia,China,,Shanghai,2,4,1995,32.5,1995-02-04,2735.48,3918.3
Asia,China,,Shanghai,2,5,1995,31.8,1995-02-05,2735.48,3918.3
Asia,China,,Shanghai,2,6,1995,38.4,1995-02-06,2735.48,3918.3
Asia,China,,Shanghai,2,7,1995,45.9,1995-02-07,2735.48,3918.3
Asia,China,,Shanghai,2,8,1995,43.8,1995-02-08,2735.48,3918.3
Asia,China,,Shanghai,2,9,1995,46.9,1995-02-09,2735.48,3918.3
Asia,China,,Shanghai,2,10,1995,47.6,1995-02-10,2735.48,3918.3
Asia,China,,Shanghai,2,11,1995,50.3,1995-02-11,2735.48,3918.3
Asia,China,,Shanghai,2,12,1995,45.4,1995-02-12,2735.48,3918.3
Asia,China,,Shanghai,2,13,1995,43,1995-02-13,2735.48,3918.3
Asia,China,,Shanghai,2,14,1995,44.8,1995-02-14,2735.48,3918.3
Asia,China,,Shanghai,2,15,1995,41.6,1995-02-15,2735.48,3918.3
Asia,China,,Shanghai,2,16,1995,40.4,1995-02-16,2735.48,3918.3
Asia,China,,Shanghai,2,17,1995,43.6,1995-02-17,2735.48,3918.3
Asia,China,,Shanghai,2,18,1995,43.5,1995-02-18,2735.48,3918.3
Asia,China,,Shanghai,2,19,1995,44.5,1995-02-19,2735.48,3918.3
Asia,China,,Shanghai,2,20,1995,43,1995-02-20,2735.48,3918.3
Asia,China,,Shanghai,2,21,1995,40.7,1995-02-21,2735.48,3918.3
Asia,China,,Shanghai,2,22,1995,40.8,1995-02-22,2735.48,3918.3
Asia,China,,Shanghai,2,23,1995,43.2,1995-02-23,2735.48,3918.3
Asia,China,,Shanghai,2,24,1995,45.9,1995-02-24,2735.48,3918.3
Asia,China,,Shanghai,2,25,1995,45.8,1995-02-25,2735.48,3918.3
Asia,China,,Shanghai,2,26,1995,44.1,1995-02-26,2735.48,3918.3
Asia,China,,Shanghai,2,27,1995,46.2,1995-02-27,2735.48,3918.3
Asia,China,,Shanghai,2,28,1995,38.3,1995-02-28,2735.48,3918.3
Asia,China,,Shanghai,3,1,1995,45.5,1995-03-01,2735.48,3918.3
Asia,China,,Shanghai,3,2,1995,51.3,1995-03-02,2735.48,3918.3
Asia,China,,Shanghai,3,3,1995,44.2,1995-03-03,2735.48,3918.3
Asia,China,,Shanghai,3,4,1995,39.9,1995-03-04,2735.48,3918.3
Asia,China,,Shanghai,3,5,1995,46.2,1995-03-05,2735.48,3918.3
Asia,China,,Shanghai,3,6,1995,52.5,1995-03-06,2735.48,3918.3
Asia,China,,Shanghai,3,7,1995,59.4,1995-03-07,2735.48,3918.3
Asia,China,,Shanghai,3,8,1995,56.2,1995-03-08,2735.48,3918.3
Asia,China,,Shanghai,3,9,1995,49.3,1995-03-09,2735.48,3918.3
Asia,China,,Shanghai,3,10,1995,49.2,1995-03-10,2735.48,3918.3
Asia,China,,Shanghai,3,11,1995,50.2,1995-03-11,2735.48,3918.3
Asia,China,,Shanghai,3,12,1995,48,1995-03-12,2735.48,3918.3
Asia,China,,Shanghai,3,13,1995,50.4,1995-03-13,2735.48,3918.3
Asia,China,,Shanghai,3,14,1995,52.7,1995-03-14,2735.48,3918.3
Asia,China,,Shanghai,3,15,1995,53.9,1995-03-15,2735.48,3918.3
Asia,China,,Shanghai,3,16,1995,48.9,1995-03-16,2735.48,3918.3
Asia,China,,Shanghai,3,17,1995,39.4,1995-03-17,2735.48,3918.3
Asia,China,,Shanghai,3,18,1995,44.4,1995-03-18,2735.48,3918.3
Asia,China,,Shanghai,3,19,1995,51.2,1995-03-19,2735.48,3918.3
Asia,China,,Shanghai,3,20,1995,56.5,1995-03-20,2735.48,3918.3
Asia,China,,Shanghai,3,21,1995,62.4,1995-03-21,2735.48,3918.3
Asia,China,,Shanghai,3,22,1995,61,1995-03-22,2735.48,3918.3
Asia,China,,Shanghai,3,23,1995,54.4,1995-03-23,2735.48,3918.3
Asia,China,,Shanghai,3,24,1995,49.5,1995-03-24,2735.48,3918.3
Asia,China,,Shanghai,3,25,1995,41.3,1995-03-25,2735.48,3918.3
Asia,China,,Shanghai,3,26,1995,48.9,1995-03-26,2735.48,3918.3
Asia,China,,Shanghai,3,27,1995,57.8,1995-03-27,2735.48,3918.3
Asia,China,,Shanghai,3,28,1995,53.3,1995-03-28,2735.48,3918.3
Asia,China,,Shanghai,3,29,1995,51.9,1995-03-29,2735.48,3918.3
Asia,China,,Shanghai,3,30,1995,49.4,1995-03-30,2735.48,3918.3
Asia,China,,Shanghai,3,31,1995,49.6,1995-03-31,2735.48,3918.3
Asia,China,,Shanghai,4,1,1995,52,1995-04-01,2735.48,3918.3
Asia,China,,Shanghai,4,2,1995,47.3,1995-04-02,2735.48,3918.3
Asia,China,,Shanghai,4,3,1995,47.7,1995-04-03,2735.48,3918.3
Asia,China,,Shanghai,4,4,1995,52.5,1995-04-04,2735.48,3918.3
Asia,China,,Shanghai,4,5,1995,58.7,1995-04-05,2735.48,3918.3
Asia,China,,Shanghai,4,6,1995,62.2,1995-04-06,2735.48,3918.3
Asia,China,,Shanghai,4,7,1995,59.7,1995-04-07,2735.48,3918.3
Asia,China,,Shanghai,4,8,1995,66.8,1995-04-08,2735.48,3918.3
Asia,China,,Shanghai,4,9,1995,53.7,1995-04-09,2735.48,3918.3
Asia,China,,Shanghai,4,10,1995,50.5,1995-04-10,2735.48,3918.3
Asia,China,,Shanghai,4,11,1995,52.5,1995-04-11,2735.48,3918.3
Asia,China,,Shanghai,4,12,1995,59.9,1995-04-12,2735.48,3918.3
Asia,China,,Shanghai,4,13,1995,60.2,1995-04-13,2735.48,3918.3
Asia,China,,Shanghai,4,14,1995,57.7,1995-04-14,2735.48,3918.3
Asia,China,,Shanghai,4,15,1995,57.5,1995-04-15,2735.48,3918.3
Asia,China,,Shanghai,4,16,1995,59.5,1995-04-16,2735.48,3918.3
Asia,China,,Shanghai,4,17,1995,56.8,1995-04-17,2735.48,3918.3
Asia,China,,Shanghai,4,18,1995,55.8,1995-04-18,2735.48,3918.3
Asia,China,,Shanghai,4,19,1995,53.6,1995-04-19,2735.48,3918.3
Asia,China,,Shanghai,4,20,1995,58.6,1995-04-20,2735.48,3918.3
Asia,China,,Shanghai,4,21,1995,66.5,1995-04-21,2735.48,3918.3
Asia,China,,Shanghai,4,22,1995,64.5,1995-04-22,2735.48,3918.3
Asia,China,,Shanghai,4,23,1995,60,1995-04-23,2735.48,3918.3
Asia,China,,Shanghai,4,24,1995,52.7,1995-04-24,2735.48,3918.3
Asia,China,,Shanghai,4,25,1995,56.5,1995-04-25,2735.48,3918.3
Asia,China,,Shanghai,4,26,1995,58.7,1995-04-26,2735.48,3918.3
Asia,China,,Shanghai,4,27,1995,62.7,1995-04-27,2735.48,3918.3
Asia,China,,Shanghai,4,28,1995,61.1,1995-04-28,2735.48,3918.3
Asia,China,,Shanghai,4,29,1995,60.5,1995-04-29,2735.48,3918.3
Asia,China,,Shanghai,4,30,1995,60.1,1995-04-30,2735.48,3918.3
Asia,China,,Shanghai,5,1,1995,65.3,1995-05-01,2735.48,3918.3
Asia,China,,Shanghai,5,2,1995,63.7,1995-05-02,2735.48,3918.3
Asia,China,,Shanghai,5,3,1995,60.4,1995-05-03,2735.48,3918.3
Asia,China,,Shanghai,5,4,1995,56.8,1995-05-04,2735.48,3918.3
Asia,China,,Shanghai,5,5,1995,63,1995-05-05,2735.48,3918.3
Asia,China,,Shanghai,5,6,1995,67,1995-05-06,2735.48,3918.3
Asia,China,,Shanghai,5,7,1995,70.3,1995-05-07,2735.48,3918.3
Asia,China,,Shanghai,5,8,1995,72.8,1995-05-08,2735.48,3918.3
Asia,China,,Shanghai,5,9,1995,71.8,1995-05-09,2735.48,3918.3
Asia,China,,Shanghai,5,10,1995,59.9,1995-05-10,2735.48,3918.3
Asia,China,,Shanghai,5,11,1995,56.4,1995-05-11,2735.48,3918.3
Asia,China,,Shanghai,5,12,1995,61.7,1995-05-12,2735.48,3918.3
Asia,China,,Shanghai,5,13,1995,72.7,1995-05-13,2735.48,3918.3
Asia,China,,Shanghai,5,14,1995,61.6,1995-05-14,2735.48,3918.3
Asia,China,,Shanghai,5,15,1995,60.2,1995-05-15,2735.48,3918.3
Asia,China,,Shanghai,5,16,1995,68.2,1995-05-16,2735.48,3918.3
Asia,China,,Shanghai,5,17,1995,68.2,1995-05-17,2735.48,3918.3
Asia,China,,Shanghai,5,18,1995,68.2,1995-05-18,2735.48,3918.3
Asia,China,,Shanghai,5,19,1995,69.7,1995-05-19,2735.48,3918.3
Asia,China,,Shanghai,5,20,1995,65.9,1995-05-20,2735.48,3918.3
Asia,China,,Shanghai,5,21,1995,64.7,1995-05-21,2735.48,3918.3
Asia,China,,Shanghai,5,22,1995,68.8,1995-05-22,2735.48,3918.3
Asia,China,,Shanghai,5,23,1995,70.3,1995-05-23,2735.48,3918.3
Asia,China,,Shanghai,5,24,1995,70.7,1995-05-24,2735.48,3918.3
Asia,China,,Shanghai,5,25,1995,70.3,1995-05-25,2735.48,3918.3
Asia,China,,Shanghai,5,26,1995,69.9,1995-05-26,2735.48,3918.3
Asia,China,,Shanghai,5,27,1995,69.4,1995-05-27,2735.48,3918.3
Asia,China,,Shanghai,5,28,1995,75,1995-05-28,2735.48,3918.3
Asia,China,,Shanghai,5,29,1995,70.7,1995-05-29,2735.48,3918.3
Asia,China,,Shanghai,5,30,1995,71.2,1995-05-30,2735.48,3918.3
Asia,China,,Shanghai,5,31,1995,69.6,1995-05-31,2735.48,3918.3
Asia,China,,Shanghai,6,1,1995,70.7,1995-06-01,2735.48,3918.3
Asia,China,,Shanghai,6,2,1995,78.8,1995-06-02,2735.48,3918.3
Asia,China,,Shanghai,6,3,1995,74.8,1995-06-03,2735.48,3918.3
Asia,China,,Shanghai,6,4,1995,69.7,1995-06-04,2735.48,3918.3
Asia,China,,Shanghai,6,5,1995,75,1995-06-05,2735.48,3918.3
Asia,China,,Shanghai,6,6,1995,73.1,1995-06-06,2735.48,3918.3
Asia,China,,Shanghai,6,7,1995,67.8,1995-06-07,2735.48,3918.3
Asia,China,,Shanghai,6,8,1995,68,1995-06-08,2735.48,3918.3
Asia,China,,Shanghai,6,9,1995,67.7,1995-06-09,2735.48,3918.3
Asia,China,,Shanghai,6,10,1995,72,1995-06-10,2735.48,3918.3
Asia,China,,Shanghai,6,11,1995,70.4,1995-06-11,2735.48,3918.3
Asia,China,,Shanghai,6,12,1995,71,1995-06-12,2735.48,3918.3
Asia,China,,Shanghai,6,13,1995,70.7,1995-06-13,2735.48,3918.3
Asia,China,,Shanghai,6,14,1995,73.5,1995-06-14,2735.48,3918.3
Asia,China,,Shanghai,6,15,1995,69.7,1995-06-15,2735.48,3918.3
Asia,China,,Shanghai,6,16,1995,71.8,1995-06-16,2735.48,3918.3
Asia,China,,Shanghai,6,17,1995,69.7,1995-06-17,2735.48,3918.3
Asia,China,,Shanghai,6,18,1995,79.2,1995-06-18,2735.48,3918.3
Asia,China,,Shanghai,6,19,1995,80.3,1995-06-19,2735.48,3918.3
Asia,China,,Shanghai,6,20,1995,78.7,1995-06-20,2735.48,3918.3
Asia,China,,Shanghai,6,21,1995,73.1,1995-06-21,2735.48,3918.3
Asia,China,,Shanghai,6,22,1995,69.7,1995-06-22,2735.48,3918.3
Asia,China,,Shanghai,6,23,1995,71.1,1995-06-23,2735.48,3918.3
Asia,China,,Shanghai,6,24,1995,73.6,1995-06-24,2735.48,3918.3
Asia,China,,Shanghai,6,25,1995,76.9,1995-06-25,2735.48,3918.3
